create characters who are sweet and believable  and are defeated by a screenplay that forces them into bizarre  implausible behavior;-1
characters who are sweet and believable  and are defeated by a screenplay that forces them into bizarre  implausible behavior;-1
are sweet and believable  and are defeated by a screenplay that forces them into bizarre  implausible behavior;-1
are sweet and believable  and;1
are sweet and believable ;1
are sweet and believable;1
sweet and believable;1
believable;1
are defeated by a screenplay that forces them into bizarre  implausible behavior;-2
defeated by a screenplay that forces them into bizarre  implausible behavior;-1
by a screenplay that forces them into bizarre  implausible behavior;-1
a screenplay that forces them into bizarre  implausible behavior;-1
forces them into bizarre  implausible behavior;-2
into bizarre  implausible behavior;-1
bizarre  implausible;-1
 implausible;-1
implausible;-1
Any enjoyment will be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things ;1
Any enjoyment;1
enjoyment;1
personal;1
of watching sad but endearing characters do extremely unconventional things;1
sad but endearing characters do extremely unconventional things;1
sad but endearing characters;1
sad but endearing;1
sad but;-1
endearing;1
Some Body smacks of exhibitionism more than it does cathartic truth telling ;-1
smacks of exhibitionism more than it does cathartic truth telling ;-1
smacks of exhibitionism more than it does cathartic truth telling;-1
smacks of exhibitionism;-1
more than it does cathartic truth telling;-1
it does cathartic truth telling;1
does cathartic truth telling;1
cathartic;-1
truth;1
Though writer\/director Bart Freundlich s film ultimately becomes a simplistic story about a dysfunctional parentchild relationship  it has some special qualities and the soulful gravity of Crudup s anchoring performance ;1
becomes a simplistic story about a dysfunctional parentchild relationship;-1
simplistic story;-1
a dysfunctional parentchild relationship;-1
dysfunctional parentchild relationship;-1
dysfunctional;-1
 it has some special qualities and the soulful gravity of Crudup s anchoring performance ;1
it has some special qualities and the soulful gravity of Crudup s anchoring performance ;1
has some special qualities and the soulful gravity of Crudup s anchoring performance ;1
has some special qualities and the soulful gravity of Crudup s anchoring performance;1
some special qualities and the soulful gravity of Crudup s anchoring performance;1
some special qualities and;1
some special qualities;1
special qualities;1
qualities;1
the soulful gravity of Crudup s anchoring performance;1
the soulful gravity;1
soulful gravity;2
of Crudup s anchoring performance;2
Crudup s anchoring performance;1
anchoring performance;1
anchoring;1
LRB Carvey s RRB characters are both overplayed and exaggerated  but then again  subtlety has never been his trademark ;-2
LRB Carvey s RRB characters are both overplayed and exaggerated  but then again  subtlety has never been his trademark;-1
LRB Carvey s RRB characters are both overplayed and exaggerated;-1
Carvey s RRB characters are both overplayed and exaggerated;-1
RRB characters are both overplayed and exaggerated;-2
characters are both overplayed and exaggerated;-1
are both overplayed and exaggerated;-1
both overplayed and exaggerated;-2
overplayed and exaggerated;-2
overplayed;-1
then again  subtlety has never been his trademark;-1
 subtlety has never been his trademark;-1
subtlety has never been his trademark;-1
has never;-1
This beautifully animated epic is never dull ;2
This beautifully animated epic;2
beautifully animated epic;2
animated epic;1
is never dull;1
Charming and witty  it s also somewhat clumsy ;1
Charming and witty;2
 it s also somewhat clumsy ;-1
s also somewhat clumsy ;-1
s also somewhat clumsy;-1
somewhat clumsy;-1
In one scene  we get a stab at soccer hooliganism  a doublebarreled ripoff of Quentin Tarantino s climactic shootout  and Meat Loaf explodes ;-1
 we get a stab at soccer hooliganism  a doublebarreled ripoff of Quentin Tarantino s climactic shootout  and Meat Loaf explodes ;-1
we get a stab at soccer hooliganism  a doublebarreled ripoff of Quentin Tarantino s climactic shootout  and Meat Loaf explodes ;-1
a stab at soccer hooliganism  a doublebarreled ripoff of Quentin Tarantino s climactic shootout  and;-1
a stab at soccer hooliganism  a doublebarreled ripoff of Quentin Tarantino s climactic shootout ;-1
a stab at soccer hooliganism  a doublebarreled ripoff of Quentin Tarantino s climactic shootout;-1
a stab at soccer hooliganism ;1
a stab at soccer hooliganism;-1
a stab;-1
at soccer hooliganism;-1
doublebarreled ripoff;-2
ripoff;-2
Quentin Tarantino s climactic shootout;1
climactic;1
frustratingly refuses to give Pinochet s crimes a political context;-2
refuses;-1
Pinochet;-1
crimes;-2
 his distance from the material is mostly admirable ;1
his distance from the material is mostly admirable ;1
is mostly admirable ;1
is mostly admirable;2
mostly admirable;1
admirable;2
A serviceable Eurotrash action extravaganza  with a decent sense of humor and plenty of things that go boom  handguns  BMWs and seaside chateaus;1
A serviceable Eurotrash action extravaganza  with a decent sense of humor and plenty of things that go boom ;1
A serviceable Eurotrash action extravaganza  with a decent sense of humor and plenty of things that go boom;1
A serviceable Eurotrash action extravaganza ;1
Eurotrash;-1
action extravaganza;1
extravaganza;1
with a decent sense of humor and plenty of things that go boom;1
a decent sense of humor and plenty of things that go boom;1
a decent sense of humor and plenty;2
decent sense;1
of humor and plenty;1
humor and plenty;1
humor and;1
go boom;-1
wars;-1
smirk uneasily at the film s nightmare versions of everyday sexinthecity misadventures;-1
smirk uneasily;-1
smirk;-1
uneasily;-1
at the film s nightmare versions of everyday sexinthecity misadventures;-1
the film s nightmare versions of everyday sexinthecity misadventures;-1
nightmare;-2
of everyday sexinthecity misadventures;1
everyday sexinthecity misadventures;-1
It sends you away a believer again and quite cheered at just that ;2
sends you away a believer again and quite cheered at just that ;1
sends you away a believer again and quite cheered at just that;2
away a believer again and quite cheered at just that;1
again and quite cheered at just that;1
cheered at just that;1
cheered;1
The rollerball sequences feel sanitised and stagey ;-1
feel sanitised and stagey ;-1
feel sanitised and stagey;-1
sanitised and;-1
Interview With the Assassin is structured less as a documentary and more as a found relic  and as such the film has a difficult time shaking its Blair Witch Project realtime roots ;-1
Interview With the Assassin is structured less as a documentary and more as a found relic  and as such the film has a difficult time shaking its Blair Witch Project realtime roots;-1
Interview With the Assassin is structured less as a documentary and more as a found relic  and;1
Interview With the Assassin is structured less as a documentary and more as a found relic ;-1
With the Assassin is structured less as a documentary and more as a found relic;-1
is structured less as a documentary and more as a found relic;1
structured less as a documentary and more as a found relic;1
less as a documentary and more as a found relic;1
as such the film has a difficult time shaking its Blair Witch Project realtime roots;-1
has a difficult time shaking its Blair Witch Project realtime roots;-1
a difficult time shaking its Blair Witch Project realtime roots;-1
a difficult time;-1
